"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",166251.755,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",224940.165,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",291985.589,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",313687,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",235901.53,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",275797.728,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",249645.776,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",278578.578,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",289588.978,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",334734.129,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",281029.233,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",328835.775,"B"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",448448.098,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",641360.451,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",654041.37,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",647155.433,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",635045.668,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",588886.872,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",662171.221,
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",709687.513,"P"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",644166.343,"P"
"OECDE","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",564046.683,"P"
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",101223.794,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",122861.773,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",163978.105,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",109680.086,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",63745.577,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",101259.495,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",150287.924,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",206085.999,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",144197.085,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",191098.392,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",170788.34,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",190722.497,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",205264.961,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",226336.473,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",157281.807,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",225957.902,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",329055.986,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",486182.257,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",516712.732,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",534376.348,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",520767.673,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",474044.774,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",522201.154,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",535560.456,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",434342.053,
"EA19","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",392195.65,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1991",-171.768,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1992",-464.273,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1993",-831.353,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1994",-910.096,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",-514.605,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",-338.828,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",-801.748,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",-1065.687,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",-364.964,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",174.803,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",322.939,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",35.606,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",140.291,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",685.301,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",633.34,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",708.31,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",466.426,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-91.721,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",1304.063,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",393.859,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-50.582,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-379.5,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-138.404,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-158.234,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",-430.226,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",-387.613,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-47.229,
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",844.382,"E"
"CRI","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",1561.742,"E"
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",4235.371,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",8718.413,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",10101.537,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",6820.913,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",2239.723,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",993.386,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-171.984,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",112.584,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",-958.844,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-1441.934,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-2522.596,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-4418.967,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-6002.242,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-6850.899,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-3036.084,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-479.411,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",91.938,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-838.794,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",551.997,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-21.987,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",484.136,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",1619.677,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",1158.167,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",-273.059,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",-780.164,
"BGR","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",-2570.599,"P"
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",-671.827,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",-125.073,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",-2562.548,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",-1078.628,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",-515.185,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",208.305,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-24.183,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",-1964.758,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",-2944.804,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-2756.588,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-3015.307,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-3320.821,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-3728.712,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-5101.27,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-2746.378,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-779.138,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-843.064,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-650.076,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-805.774,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-84.963,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",105.821,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",238.658,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-124.252,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",-1120.836,
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",-1068.345,"P"
"HRV","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",-4167.474,"P"
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",77.075,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",124.915,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",34.538,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",447.358,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",416.895,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",399.994,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",549.742,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",285.561,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",44.82,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-359.67,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-154.586,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-513.555,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-1010.32,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-2645.821,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-1062.344,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-1667.246,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-557.74,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-167.048,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",519.828,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",382.556,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",519.141,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",138.949,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-306.228,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",168.488,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",30.883,
"CYP","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",-458.307,"P"
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",-200.67,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-17.1,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",395.548,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",-10.114,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-232.771,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-500.362,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-221.093,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-23.261,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",165.122,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",242.26,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",260.701,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",460.171,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",705.945,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",1009.492,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",1385.033,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",1083.211,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",1199.917,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",2108.945,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",2011.095,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",1945.708,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",1162.198,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",4771.37,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",4748.344,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",5357.794,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",3586.762,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",5507.69,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",3057.626,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",2332.216,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",3774.311,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",2352.986,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",487.973,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-2147.79,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-6940.878,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-16260.482,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-17104.948,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-6965.028,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-6641.511,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-6151.828,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-4487.353,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",1279.613,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",1195.923,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",-1462.553,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",-1888.125,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-5272.257,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",-8775.241,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",-11570.044,"P"
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2020",-15631.484,"P"
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",-668.332,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-698.586,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",-1000.139,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",-833.468,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-1083.56,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-1021.18,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-1051.993,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-1241.461,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-1603.293,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-1454.111,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-1272.195,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-1121.724,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-1439.814,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-1327.351,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-1424.59,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",-1632.713,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",-1914.679,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-1897.649,
"MKD","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",-1895.993,"P"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1950",-651.884,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1951",-2636.067,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1952",-741.914,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1953",-824.285,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1954",-1354.879,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1955",-1800.035,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1956",-4438.249,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1957",-5142.911,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1958",-3894.884,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1959",-2638.497,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1960",-4030.7,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1961",-3134.158,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1962",-3492.33,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1963",-3349.207,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1964",-4022.043,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1965",-3725.877,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1966",-4919.049,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1967",-4214.823,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1968",-2556.565,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1969",-1534.611,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1970",-979.252,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1971",-2515.001,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1972",-1648.227,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1973",-2053.813,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1974",134.62,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1975",1645.014,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1976",3751.902,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1977",483.111,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1978",1520.95,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1979",636.7,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1980",-733.794,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1981",-2637.687,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1982",-2299.271,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1983",-6868.091,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1984",-2081.223,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1985",-6178.031,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1986",-9292.787,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1987",-6455.287,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1988",-7410.412,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1989",-5331.078,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1990",-3554.206,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1991",-845.164,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1992",-6024.207,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1993",-8957.867,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1994",-14495.981,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",-17214.179,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",-12027.605,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",-22627.615,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",-31290.439,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",-26372.902,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",-17251.216,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-16530.35,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",-9981.36,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",-16257.169,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-13660.489,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-28431.635,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-36785.84,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-50792.345,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-82995.176,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-88661.223,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-91353.646,"E"
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-128835.447,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-133580.34,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-57245.832,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-53732.386,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",-49300.737,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",-47289.419,
"IND","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-83494.452,"E"
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1970",2161.197,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1971",1076.846,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1972",1739.797,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1973",1713.955,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1974",2343.321,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1975",1986.943,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1976",2794.42,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1977",2166.47,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1978",676,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1979",553.978,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1980",-688.041,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1981",-450.404,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1982",-282.51,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1983",727.647,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1984",2936.676,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1985",2800.452,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1986",3975.16,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1987",5620.061,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1988",5306.332,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1989",6072.722,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1990",3521.767,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1991",613.623,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1992",-3266.195,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1993",-2840.068,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1994",-9844.127,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",-15786.182,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",-13893.245,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",-20040.832,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",-15327.001,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",-3586.576,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",-4576.775,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",-4722.43,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",-1293.3,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",3060.951,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",8688.647,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",19506.706,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",22513.203,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",20986.401,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",22953.693,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",15795.132,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",15750.22,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",12484.749,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",7349.733,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",5338.26,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",5067.576,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",7392.008,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",6342.908,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",2070.208,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2018",-3213.625,
"HKG","TRADEGOODSERV","NTRADE","MLN_USD","A","2019",5043.939,
"MDG","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-490.041,
"MDG","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-1235.96,
